993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
1000,0,0
1001,0,0
1002,0,0
1003,0,0
1004,0,0
1005,0,0
1006,0,0
1007,0,0
1008,0,0
1009,0,0
1010,0,0
1011,0,0
1012,0,0
1013,0,0
1014,0,0
1015,0,0
1016,0,0
1017,0,0
1018,0,0
1019,0,0
1020,0,0
1021,0,0
1022,0,0
1023,0,0
1024,0,0
1025,0,0
1026,0,0.11111
1027,0.22222,0.5
1028,1,1.0833
1029,2.3889,1.5278
1030,4.0556,1.5833
1031,5.5556,1.3611
1032,6.7778,1.1389
1033,7.8333,1.0139
1034,8.8056,0.94444
1035,9.7222,0.81944
1036,10.444,0.65278
1037,11.028,0.54167
1038,11.528,0.54167
1039,12.111,0.625
1040,12.778,0.66667
1041,13.444,0.625
1042,14.028,0.48611
1043,14.417,0.29167
1044,14.611,0.125
1045,14.667,0.041667
1046,14.694,0.041667
1047,14.75,0.055556
1048,14.806,0
1049,14.75,-0.13889
1050,14.528,-0.33333
1051,14.083,-0.48611
1052,13.556,-0.58333
1053,12.917,-0.69444
1054,12.167,-0.86111
1055,11.194,-1.0833
1056,10,-1.3333
1057,8.5278,-1.4722
1058,7.0556,-1.3472
1059,5.8333,-1.2083
1060,4.6389,-1.0556
1061,3.7222,-0.65278
1062,3.3333,-0.18056
1063,3.3611,0.11111
1064,3.5556,0.48611
1065,4.3333,0.98611
1066,5.5278,1.0833
1067,6.5,0.65278
1068,6.8333,0.25
1069,7,0.25
1070,7.3333,0.5
1071,8,0.75
1072,8.8333,0.90278
1073,9.8056,1.0694
1074,10.972,1.2778
1075,12.361,1.3611
1076,13.694,1.2222
1077,14.806,0.98611
1078,15.667,0.77778
1079,16.361,0.66667
1080,17,0.51389
1081,17.389,0.25
1082,17.5,-0.013889
1083,17.361,-0.29167
1084,16.917,-0.44444
1085,16.472,-0.31944
1086,16.278,-0.097222
1087,16.278,0.013889
1088,16.306,0.027778
1089,16.333,0.013889
1090,16.333,0
1091,16.333,0.041667
1092,16.417,0.18056
1093,16.694,0.36111
1094,17.139,0.40278
1095,17.5,0.27778
1096,17.694,0.125
1097,17.75,-0.027778
1098,17.639,-0.22222
1099,17.306,-0.44444
1100,16.75,-0.47222
1101,16.361,-0.26389
1102,16.222,-0.013889
1103,16.333,0.25
1104,16.722,0.48611
1105,17.306,0.51389
1106,17.75,0.30556
1107,17.917,0.069444
1108,17.889,-0.13889
1109,17.639,-0.33333
1110,17.222,-0.31944
1111,17,-0.097222
1112,17.028,0.19444
1113,17.389,0.55556
1114,18.139,0.75
1115,18.889,0.56944
1116,19.278,0.23611
1117,19.361,-0.013889
1118,19.25,-0.22222
1119,18.917,-0.33333
1120,18.583,-0.26389
1121,18.389,-0.16667
1122,18.25,-0.18056
1123,18.028,-0.34722
1124,17.556,-0.63889
1125,16.75,-1.0278
1126,15.5,-1.3611
1127,14.028,-1.4722
1128,12.556,-1.4444
1129,11.139,-1.25
1130,10.056,-1
1131,9.1389,-0.88889
1132,8.2778,-0.875
1133,7.3889,-0.94444
1134,6.3889,-1
1135,5.3889,-0.93056
1136,4.5278,-0.66667
1137,4.0556,-0.29167
1138,3.9444,-0.041667
1139,3.9722,0.055556
1140,4.0556,0.11111
1141,4.1944,0.25
1142,4.5556,0.55556
1143,5.3056,0.84722
1144,6.25,0.73611
1145,6.7778,0.31944
1146,6.8889,-0.23611
